State Imports by HS Commodities,,,,,,,
Current date: 07/30/2025 1:59 PM (Eastern Daylight Time),,,,,,,
State,Commodity,Country,Time,Vessel Value ($US),Customs Containerized Vessel Value (Gen) ($US),Vessel SWT (kg),Containerized Vessel SWT (Gen) (kg)
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-09,"814,985","751,734","99,535","95,121"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-09,"1,002,555","871,452","139,942","129,442"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-09,"1,759,714","1,653,157","88,341","78,603"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-09,"668,209","623,560","70,270","65,215"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-09,"895,505","808,686","92,439","86,239"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-09,"4,409,934","4,295,552","76,421","67,978"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-09,"601,997","530,591","45,983","40,169"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-09,"991,037","971,014","124,342","123,334"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-10,"2,108,843","2,086,201","97,331","96,384"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-10,"820,391","784,392","90,447","90,114"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-10,"701,144","664,323","72,761","70,557"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-10,"1,531,174","1,398,980","153,045","142,978"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-10,"723,334","619,862","56,816","45,955"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-10,"1,140,755","1,004,951","101,566","88,403"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-10,"1,091,293","1,017,316","67,140","62,368"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-10,"1,120,354","944,102","65,131","59,584"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-10,"1,453,715","1,372,078","157,277","152,030"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-10,"2,930,634","2,917,127","72,225","71,623"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-10,"1,059,837","962,242","99,278","95,291"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-10,"1,035,845","998,956","106,398","102,745"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-11,"899,890","846,799","90,979","89,392"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-11,"913,004","841,305","88,837","84,979"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-11,"779,771","754,371","49,856","47,456"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-11,"1,201,719","1,090,712","97,232","95,739"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-11,"2,037,349","2,020,784","87,120","85,543"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-11,"1,181,570","954,471","92,479","86,461"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-11,"1,116,314","1,088,653","93,946","91,360"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-11,"1,199,112","1,179,745","124,725","122,358"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-11,"953,124","947,576","92,777","92,561"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-11,"683,949","651,233","60,829","58,830"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-11,"2,164,340","2,118,530","84,667","82,607"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-11,"760,488","718,283","70,608","68,035"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-12,"772,399","749,311","58,845","58,396"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-12,"2,555,167","2,494,989","73,127","72,575"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-12,"478,119","452,074","40,179","36,584"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-12,"1,329,016","1,271,369","73,093","69,812"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-12,"1,285,165","1,218,187","48,559","45,134"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-12,"974,339","918,580","69,482","66,689"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-12,"1,346,300","1,262,999","94,448","89,686"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-12,"2,806,635","2,715,572","111,353","109,365"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-12,"930,637","780,150","73,033","50,812"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-12,"1,258,846","1,007,697","73,524","64,711"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-12,"1,104,856","808,962","55,844","36,349"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-12,"1,091,186","939,781","40,013","31,731"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-13,"2,194,084","1,931,393","109,087","86,059"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-13,"1,316,121","1,256,530","80,145","76,534"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-13,"768,440","754,762","53,770","53,632"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-13,"1,026,514","1,000,238","58,777","58,010"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-13,"3,456,140","3,340,909","87,152","80,715"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-13,"891,334","802,836","35,559","33,624"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-13,"794,820","768,926","63,318","62,421"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-13,"1,063,832","967,087","47,512","44,940"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-13,"1,239,311","1,118,141","65,854","60,778"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-13,"991,413","957,447","46,797","45,940"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-13,"990,161","943,951","54,531","52,105"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-13,"1,465,046","1,398,558","83,714","81,437"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-14,"741,521","633,063","44,225","33,268"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-14,"1,764,232","1,723,139","97,423","95,227"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-14,"1,290,041","1,268,186","50,097","49,861"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-14,"1,288,588","1,092,635","63,125","56,528"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-14,"1,089,792","976,237","65,758","63,160"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-14,"1,175,397","1,115,472","64,048","60,909"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-14,"1,120,553","1,074,502","58,840","55,958"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-14,"857,182","798,259","47,273","43,985"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-14,"1,186,852","1,084,391","90,904","81,655"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-14,"939,737","880,020","78,516","72,545"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-14,"2,186,033","2,160,146","46,987","46,296"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-14,"1,151,083","1,127,030","66,590","65,891"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-15,"1,110,603","894,677","63,436","28,335"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-15,"1,277,438","1,246,600","54,672","52,901"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-15,"1,279,765","1,239,765","73,245","72,141"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-15,"2,647,696","2,584,228","98,588","93,910"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-15,"1,708,366","1,637,815","77,137","74,063"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-15,"1,312,903","1,238,873","64,734","61,141"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-15,"2,458,696","2,388,238","80,145","70,957"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-15,"1,775,731","1,739,456","76,318","74,568"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-15,"1,768,754","1,403,572","76,593","70,809"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-15,"1,371,595","1,275,745","49,666","46,360"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-15,"5,859,728","5,752,147","103,277","99,876"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-15,"1,486,146","1,349,025","67,211","58,333"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-16,"3,974,937","3,914,357","157,982","156,758"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-16,"1,845,610","1,815,761","51,100","48,839"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-16,"3,762,048","3,726,751","108,634","107,711"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-16,"3,928,448","3,905,586","128,905","127,631"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-16,"5,380,767","5,306,515","172,001","167,145"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-16,"7,208,070","7,153,186","113,877","110,904"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-16,"7,851,509","7,813,192","101,239","99,408"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-16,"6,956,589","6,855,782","91,798","85,068"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-16,"6,323,866","6,254,775","192,274","186,880"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-16,"3,833,796","3,801,046","161,811","161,223"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-16,"3,326,967","3,310,547","114,294","111,738"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-16,"1,439,860","1,356,441","75,154","69,958"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-17,"3,870,172","3,826,626","108,832","105,451"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-17,"2,306,121","2,274,736","79,447","77,490"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-17,"1,279,398","1,248,608","46,939","43,467"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-17,"2,428,593","2,416,303","62,580","62,062"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-17,"1,836,106","1,580,110","70,257","66,011"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-17,"1,410,829","1,347,575","65,327","63,210"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-17,"2,126,468","2,071,043","53,561","51,673"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-17,"3,032,302","2,791,657","145,202","133,453"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-17,"2,902,983","2,777,019","105,538","101,887"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-17,"3,882,102","3,696,683","107,779","102,059"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-17,"3,160,106","3,121,875","130,511","126,257"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-17,"4,045,010","2,794,626","154,276","114,400"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-18,"3,776,467","3,733,185","121,809","117,978"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-18,"3,654,049","3,382,789","145,897","142,412"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-18,"3,540,997","3,298,710","102,786","101,315"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-18,"3,417,644","3,382,506","121,818","120,867"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-18,"7,920,768","7,822,509","187,184","183,535"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-18,"3,222,526","3,192,222","134,688","133,570"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-18,"2,692,287","2,597,529","91,177","86,505"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-18,"7,099,881","6,893,952","143,613","136,812"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-18,"1,570,739","1,513,391","70,944","68,423"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-18,"4,518,146","4,410,526","183,480","174,905"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-18,"965,683","884,135","37,067","32,580"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-18,"2,340,064","2,234,267","60,452","54,791"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-19,"1,350,069","1,247,167","78,407","74,453"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-19,"1,745,356","1,612,206","72,810","66,599"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-19,"3,685,705","3,622,288","170,604","167,432"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-19,"7,108,956","6,994,737","245,380","240,584"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-19,"2,609,213","2,528,528","110,890","107,384"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-19,"1,665,350","1,605,424","50,250","47,663"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-19,"1,726,241","1,649,460","80,550","76,495"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-19,"1,698,209","1,624,373","76,364","73,479"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-19,"2,672,273","2,571,913","106,815","101,120"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-19,"2,109,528","1,983,349","59,921","54,541"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-19,"2,847,960","2,765,809","74,840","71,263"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-19,"1,686,149","1,611,391","66,412","61,248"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-20,"2,973,344","2,858,982","52,526","46,159"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-20,"3,160,874","2,971,188","38,433","29,845"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-20,"1,301,142","1,260,401","34,419","31,592"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-20,"1,522,068","1,429,393","39,332","35,236"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-20,"1,557,573","1,385,800","72,758","62,846"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-20,"2,189,334","2,124,315","76,889","74,222"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-20,"3,245,796","3,125,176","42,760","37,340"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-20,"2,315,373","2,147,727","47,350","40,255"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-20,"1,497,417","1,350,859","44,982","38,465"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-20,"1,705,409","1,644,287","66,133","62,979"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-20,"2,596,103","2,471,186","112,558","104,003"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-20,"1,524,336","1,412,020","80,108","75,587"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-21,"2,781,112","2,664,531","81,371","76,799"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-21,"2,847,411","2,710,327","125,137","121,130"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-21,"2,310,549","2,149,812","88,443","78,270"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-21,"2,346,169","2,197,771","149,592","140,761"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-21,"3,408,745","3,317,789","118,068","111,658"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-21,"2,873,718","2,720,106","58,227","53,678"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-21,"3,553,098","3,422,557","88,502","81,101"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-21,"1,743,113","1,586,000","54,794","42,905"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-21,"1,801,536","1,543,850","99,576","83,790"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-21,"1,436,471","1,350,145","60,317","57,994"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-21,"1,904,976","1,706,075","53,152","45,011"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-21,"967,869","784,480","56,810","42,108"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-22,"1,154,208","962,560","65,703","56,875"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-22,"1,786,996","1,679,223","57,070","50,780"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-22,"1,386,042","1,273,563","50,325","45,724"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-22,"1,112,210","998,602","48,164","42,513"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-22,"2,955,537","2,834,638","93,873","85,712"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-22,"1,754,318","1,631,584","73,216","68,849"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-22,"1,485,905","1,410,169","46,834","44,242"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-22,"2,558,519","2,510,097","103,096","100,478"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-22,"1,151,852","1,080,138","40,225","36,163"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-22,"1,143,507","1,036,831","25,982","21,697"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-22,"2,354,283","2,225,451","56,972","48,448"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-22,"1,408,334","1,362,202","53,262","50,250"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-23,"1,417,663","1,212,201","32,197","23,114"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-23,"622,802","526,944","25,313","19,428"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-23,"884,057","859,282","15,417","14,509"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-23,"2,218,158","2,123,532","56,981","51,665"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-23,"1,610,610","1,527,406","53,188","48,560"
